1.000,86.000,14.000,3.000,0.280,0.005,0.213,0.158,0.037,0.015,0.030,0.046,0.042,0.019,0.000,0.013,0.003,0.007,0.008,0.000,0.113,0.004,0.004,0.002
0.000,75.000,3.000,3.000,0.288,0.002,0.227,0.156,0.033,0.018,0.030,0.039,0.029,0.016,0.001,0.012,0.003,0.006,0.006,0.000,0.120,0.007,0.005,0.004
1.000,63.000,3.000,3.000,0.309,0.003,0.202,0.145,0.032,0.018,0.030,0.041,0.034,0.020,0.000,0.019,0.003,0.009,0.006,0.000,0.112,0.009,0.004,0.005
0.000,86.000,3.000,4.000,0.171,0.004,0.206,0.160,0.037,0.023,0.037,0.052,0.075,0.050,0.001,0.031,0.007,0.011,0.009,0.000,0.109,0.009,0.004,0.003
0.000,71.000,33.000,3.000,0.305,0.005,0.221,0.155,0.034,0.010,0.025,0.040,0.034,0.019,0.000,0.009,0.001,0.009,0.006,0.000,0.120,0.000,0.004,0.003
0.000,78.000,33.000,3.000,0.295,0.005,0.224,0.159,0.035,0.010,0.025,0.042,0.035,0.019,0.000,0.008,0.001,0.008,0.007,0.000,0.120,0.000,0.004,0.003
1.000,84.000,3.000,3.000,0.279,0.004,0.214,0.157,0.036,0.018,0.031,0.045,0.039,0.018,0.001,0.014,0.004,0.007,0.008,0.000,0.113,0.007,0.004,0.003
1.000,81.000,3.000,3.000,0.283,0.004,0.212,0.155,0.035,0.018,0.031,0.045,0.038,0.018,0.001,0.015,0.003,0.007,0.008,0.000,0.113,0.007,0.004,0.003
1.000,75.000,14.000,3.000,0.296,0.004,0.207,0.152,0.035,0.015,0.029,0.044,0.039,0.020,0.000,0.015,0.003,0.008,0.007,0.000,0.113,0.004,0.004,0.003
1.000,87.000,16.000,3.000,0.280,0.005,0.214,0.159,0.037,0.014,0.030,0.047,0.042,0.019,0.000,0.012,0.003,0.008,0.009,0.000,0.113,0.003,0.004,0.002
0.000,74.000,3.000,3.000,0.289,0.002,0.227,0.156,0.033,0.018,0.030,0.038,0.028,0.016,0.000,0.012,0.003,0.006,0.006,0.000,0.120,0.007,0.004,0.004
1.000,75.000,3.000,3.000,0.291,0.003,0.209,0.152,0.034,0.018,0.031,0.043,0.037,0.019,0.001,0.016,0.003,0.007,0.007,0.000,0.113,0.008,0.004,0.003
1.000,68.000,14.000,3.000,0.306,0.004,0.203,0.148,0.034,0.015,0.029,0.043,0.037,0.020,0.000,0.016,0.003,0.009,0.007,0.000,0.113,0.005,0.003,0.004
0.000,64.000,3.000,4.000,0.202,0.003,0.194,0.147,0.033,0.024,0.036,0.047,0.070,0.052,0.001,0.036,0.007,0.013,0.007,0.000,0.108,0.011,0.004,0.005
1.000,60.000,11.000,3.000,0.316,0.004,0.199,0.143,0.032,0.016,0.029,0.041,0.035,0.021,0.000,0.018,0.003,0.010,0.006,0.000,0.112,0.006,0.003,0.004
1.000,59.000,11.000,3.000,0.318,0.003,0.199,0.143,0.032,0.016,0.029,0.040,0.035,0.021,0.000,0.018,0.003,0.010,0.006,0.000,0.112,0.006,0.003,0.005
0.000,91.000,23.000,3.000,0.273,0.005,0.233,0.166,0.037,0.012,0.027,0.044,0.037,0.017,0.000,0.006,0.002,0.006,0.008,0.000,0.121,0.000,0.004,0.002
1.000,70.000,31.000,5.000,0.108,0.008,0.148,0.144,0.038,0.022,0.040,0.067,0.129,0.091,0.001,0.057,0.009,0.023,0.012,0.001,0.090,0.006,0.002,0.002
1.000,69.000,2.000,3.000,0.300,0.003,0.205,0.148,0.033,0.019,0.031,0.042,0.035,0.019,0.001,0.018,0.003,0.008,0.006,0.000,0.112,0.009,0.004,0.004
